First Name,Last Name,Year,RushingYards,Att,TD,TwentyPlus,FourtyPlus,Lng,RushingFirst,RushingFirstPerc,RushingFum,Position,Draft Year,College,Height (inch),Weight (lbs),BMI,ArmLength (inch),Hand Size (inch),Wing Span (inch),40 Yard Dash (s),40 Yard (MPH),20 Yard Split (s),Bench Press,QB Ball Velocity,Vertical Leap (inch),Broad Jump (inch),20 Yd Shuttle (s),Three Cone
Jay,Fiedler,1999.0,26.0,13.0,,,,15.0,2.0,6.5,,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,1999.0,26.0,13.0,,,,15.0,2.0,6.5,,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2000.0,267.0,54.0,1.0,2.0,,30.0,22.0,2.455,2.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2000.0,267.0,54.0,1.0,2.0,,30.0,22.0,2.455,2.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2001.0,321.0,73.0,4.0,2.0,,26.0,26.0,2.8080000000000003,3.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2001.0,321.0,73.0,4.0,2.0,,26.0,26.0,2.8080000000000003,3.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2002.0,99.0,28.0,3.0,,,12.0,12.0,2.333,1.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2002.0,99.0,28.0,3.0,,,12.0,12.0,2.333,1.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2003.0,88.0,34.0,3.0,,,14.0,14.0,2.4290000000000003,2.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2003.0,88.0,34.0,3.0,,,14.0,14.0,2.4290000000000003,2.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2004.0,59.0,12.0,,1.0,,26.0,3.0,,1.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Jay,Fiedler,2004.0,59.0,12.0,,1.0,,26.0,3.0,,1.0,QB,1994.0,"Dartmouth,NH","73,4",215.0,28.73,30.5,9.5,,4.81,,2.78,(N/A) reps (225 lb),(N/A) (MPH),33.5,,4.46,
Ryan,Finley,2019.0,77.0,10.0,,1.0,,24.0,4.0,2.5,,QB,2019.0,"North,Carolina,State",76,213.0,26.55,32.88,9.5,77.125,4.73,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.2,7.2
Ryan,Finley,2019.0,77.0,10.0,,1.0,,24.0,4.0,2.5,,QB,2019.0,"North,Carolina,State",76,213.0,26.55,32.88,9.5,77.125,4.73,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.2,7.2
Ryan,Finley,2020.0,66.0,11.0,1.0,1.0,,23.0,4.0,2.75,,QB,2019.0,"North,Carolina,State",76,213.0,26.55,32.88,9.5,77.125,4.73,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.2,7.2
Ryan,Finley,2020.0,66.0,11.0,1.0,1.0,,23.0,4.0,2.75,,QB,2019.0,"North,Carolina,State",76,213.0,26.55,32.88,9.5,77.125,4.73,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.2,7.2
Jim,Finn,2000.0,1.0,1.0,,,,1.0,,,1.0,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2000.0,1.0,1.0,,,,1.0,,,1.0,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2002.0,8.0,5.0,,,,5.0,,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2002.0,8.0,5.0,,,,5.0,,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2004.0,7.0,3.0,,,,5.0,,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2004.0,7.0,3.0,,,,5.0,,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2006.0,14.0,2.0,,,,12.0,1.0,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Jim,Finn,2006.0,14.0,2.0,,,,12.0,1.0,,,FB,1999.0,Pennsylvania,70,228.0,33.5,,,,4.62,,2.68,24 reps (225 lb),(N/A) (MPH),31.5,108.0,4.21,7.18
Tony,Fisher,2002.0,283.0,70.0,2.0,1.0,,28.0,15.0,4.667,1.0,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2002.0,283.0,70.0,2.0,1.0,,28.0,15.0,4.667,1.0,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2003.0,200.0,40.0,1.0,,,19.0,9.0,4.444,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2003.0,200.0,40.0,1.0,,,19.0,9.0,4.444,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2004.0,224.0,65.0,,1.0,,24.0,17.0,3.824,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2004.0,224.0,65.0,,1.0,,24.0,17.0,3.824,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2005.0,173.0,60.0,1.0,,,17.0,9.0,6.667000000000001,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2005.0,173.0,60.0,1.0,,,17.0,9.0,6.667000000000001,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2006.0,9.0,6.0,,,,4.0,,,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Tony,Fisher,2006.0,9.0,6.0,,,,4.0,,,,RB,2002.0,"Notre,Dame",74,226.0,29.72,,,,4.66,,2.69,21 reps (225 lb),(N/A) (MPH),41.5,126.0,4.13,7.0
Larry,Fitzgerald,2004.0,14.0,8.0,,,,10.0,3.0,2.667,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2004.0,14.0,8.0,,,,10.0,3.0,2.667,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2005.0,41.0,8.0,,,,15.0,3.0,2.667,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2005.0,41.0,8.0,,,,15.0,3.0,2.667,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2013.0,8.0,2.0,,,,4.0,,,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2013.0,8.0,2.0,,,,4.0,,,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2016.0,5.0,2.0,,,,4.0,,,,WR,,,,,,,,,,,,,,,,,
Larry,Fitzgerald,2016.0,5.0,2.0,,,,4.0,,,,WR,,,,,,,,,,,,,,,,,
Scott,Fitzkee,1980.0,15.0,1.0,,,,15.0,,,,WR,,,,,,,,,,,,,,,,,
Scott,Fitzkee,1980.0,15.0,1.0,,,,15.0,,,,WR,,,,,,,,,,,,,,,,,
Ryan,Fitzpatrick,2005.0,64.0,14.0,2.0,,,14.0,6.0,2.333,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2005.0,64.0,14.0,2.0,,,14.0,6.0,2.333,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2008.0,304.0,60.0,2.0,2.0,,22.0,24.0,2.5,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2008.0,304.0,60.0,2.0,2.0,,22.0,24.0,2.5,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2009.0,141.0,31.0,1.0,1.0,,31.0,11.0,2.818,1.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2009.0,141.0,31.0,1.0,1.0,,31.0,11.0,2.818,1.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2010.0,269.0,40.0,,2.0,,22.0,13.0,3.077,4.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2010.0,269.0,40.0,,2.0,,22.0,13.0,3.077,4.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2011.0,215.0,56.0,,,,18.0,18.0,3.111,5.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2011.0,215.0,56.0,,,,18.0,18.0,3.111,5.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2012.0,197.0,48.0,1.0,1.0,,20.0,9.0,5.332999999999999,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2012.0,197.0,48.0,1.0,1.0,,20.0,9.0,5.332999999999999,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2013.0,225.0,43.0,3.0,1.0,,26.0,15.0,2.867,1.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2013.0,225.0,43.0,3.0,1.0,,26.0,15.0,2.867,1.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2014.0,184.0,50.0,2.0,,,16.0,13.0,3.846,2.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2014.0,184.0,50.0,2.0,,,16.0,13.0,3.846,2.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2015.0,270.0,60.0,2.0,,,19.0,21.0,2.8569999999999998,2.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2015.0,270.0,60.0,2.0,,,19.0,21.0,2.8569999999999998,2.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2016.0,130.0,33.0,,,,14.0,7.0,4.7139999999999995,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2016.0,130.0,33.0,,,,14.0,7.0,4.7139999999999995,3.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2017.0,78.0,15.0,,,,15.0,5.0,,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2017.0,78.0,15.0,,,,15.0,5.0,,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2018.0,152.0,36.0,2.0,,,18.0,9.0,,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2018.0,152.0,36.0,2.0,,,18.0,9.0,,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2019.0,243.0,54.0,4.0,1.0,,20.0,16.0,3.375,5.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2019.0,243.0,54.0,4.0,1.0,,20.0,16.0,3.375,5.0,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2020.0,151.0,30.0,2.0,,,17.0,12.0,2.5,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Ryan,Fitzpatrick,2020.0,151.0,30.0,2.0,,,17.0,12.0,2.5,,QB,2005.0,Harvard,"74,38",232.0,30.19,31.13,10.75,,4.87,,2.84,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.07,7.09
Joe,Flacco,2008.0,180.0,52.0,2.0,2.0,,38.0,16.0,3.25,5.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2008.0,180.0,52.0,2.0,2.0,,38.0,16.0,3.25,5.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2009.0,56.0,35.0,,,,10.0,8.0,4.375,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2009.0,56.0,35.0,,,,10.0,8.0,4.375,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2010.0,84.0,43.0,1.0,,,14.0,10.0,4.3,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2010.0,84.0,43.0,1.0,,,14.0,10.0,4.3,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2011.0,88.0,39.0,1.0,1.0,,33.0,13.0,,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2011.0,88.0,39.0,1.0,1.0,,33.0,13.0,,2.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2012.0,22.0,32.0,3.0,,,16.0,11.0,2.909,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2012.0,22.0,32.0,3.0,,,16.0,11.0,2.909,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2013.0,131.0,27.0,1.0,1.0,,22.0,11.0,2.455,,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2013.0,131.0,27.0,1.0,1.0,,22.0,11.0,2.455,,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2014.0,70.0,39.0,2.0,,,15.0,17.0,2.294,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2014.0,70.0,39.0,2.0,,,15.0,17.0,2.294,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2015.0,23.0,13.0,3.0,,,16.0,6.0,2.167,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2015.0,23.0,13.0,3.0,,,16.0,6.0,2.167,3.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2016.0,58.0,21.0,2.0,,,16.0,6.0,3.5,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2016.0,58.0,21.0,2.0,,,16.0,6.0,3.5,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2017.0,54.0,25.0,1.0,1.0,,25.0,3.0,8.333,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2017.0,54.0,25.0,1.0,1.0,,25.0,3.0,8.333,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2018.0,45.0,19.0,,,,13.0,10.0,1.9,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2018.0,45.0,19.0,,,,13.0,10.0,1.9,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2019.0,20.0,12.0,,,,9.0,4.0,,,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2019.0,20.0,12.0,,,,9.0,4.0,,,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2020.0,22.0,6.0,,,,9.0,3.0,,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Joe,Flacco,2020.0,22.0,6.0,,,,9.0,3.0,,1.0,QB,2008.0,Delaware,"78,38",236.0,27.66,33.13,9.63,,4.86,,2.83,(N/A) reps (225 lb),55 (MPH),28.5,,4.27,6.82
Terrence,Flagler,1987.0,11.0,6.0,,,,5.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1987.0,11.0,6.0,,,,5.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1988.0,5.0,3.0,,,,4.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1988.0,5.0,3.0,,,,4.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1989.0,129.0,33.0,1.0,,,29.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1989.0,129.0,33.0,1.0,,,29.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1990.0,85.0,13.0,1.0,,,29.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1990.0,85.0,13.0,1.0,,,29.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1991.0,7.0,1.0,,,,7.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Terrence,Flagler,1991.0,7.0,1.0,,,,7.0,,,,RB,1987.0,Clemson,"71,6",199.0,27.95,30.0,9.75,,4.52,,2.62,15 reps (225 lb),(N/A) (MPH),30.5,113.0,4.41,
Coby,Fleener,2016.0,2.0,1.0,1.0,,,2.0,1.0,,,TE,2012.0,Stanford,78,247.0,29.23,33.38,10.0,,4.52,18.14,,27 reps (225 lb),(N/A) (MPH),,,,
Coby,Fleener,2016.0,2.0,1.0,1.0,,,2.0,1.0,,,TE,2012.0,Stanford,78,247.0,29.23,33.38,10.0,,4.52,18.14,,27 reps (225 lb),(N/A) (MPH),,,,
Troy,Fleming,2004.0,40.0,7.0,,,,13.0,2.0,3.5,,RB,,,,,,,,,,,,,,,,,
Troy,Fleming,2004.0,40.0,7.0,,,,13.0,2.0,3.5,,RB,,,,,,,,,,,,,,,,,
Terrell,Fletcher,1995.0,140.0,26.0,1.0,1.0,1.0,46.0,6.0,4.333,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1995.0,140.0,26.0,1.0,1.0,1.0,46.0,6.0,4.333,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1996.0,282.0,77.0,,,,19.0,13.0,5.922999999999999,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1996.0,282.0,77.0,,,,19.0,13.0,5.922999999999999,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1997.0,161.0,51.0,,,,13.0,6.0,8.5,2.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1997.0,161.0,51.0,,,,13.0,6.0,8.5,2.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1998.0,543.0,153.0,5.0,2.0,,21.0,34.0,4.5,1.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1998.0,543.0,153.0,5.0,2.0,,21.0,34.0,4.5,1.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,1999.0,126.0,48.0,,,,16.0,4.0,,1.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
